Winner_Rank,Winner_Sets_Won,Winner_Games_Won,Winner_Aces,Winner_DoubleFaults,Winner_FirstServes_Won,Winner_FirstServes_In,Winner_SecondServes_Won,Winner_SecondServes_In,Winner_BreakPoints_Won,Winner_BreakPoints,Winner_ReturnPoints_Won,Winner_ReturnPoints_Faced,Winner_TotalPoints_Won,Loser_Rank,Loser_Sets_Won,Loser_Games_Won,Loser_Aces,Loser_DoubleFaults,Loser_FirstServes_Won,Loser_FirstServes_In,Loser_SecondServes_Won,Loser_SecondServes_In,Loser_BreakPoints_Won,Loser_BreakPoints,Loser_ReturnPoints_Won,Loser_ReturnPoints_Faced,Loser_TotalPoints_Won,Player1Wins
50,1.063829787,9.808510638,1.106382979,1.97826087,28.65957447,49.27659574,8.893617021,19.68085106,3.723404255,7.595744681,29.59574468,66.36170213,67.14893617,264,0.777777778,8.444444444,2.222222222,3.444444444,23.11111111,38.55555556,9.444444444,24.77777778,3.333333333,8.555555556,29.44444444,66.11111111,62,1
162,1,8.5,2.25,4.5,23.25,36.25,7.5,21.5,3.25,6.5,23.5,55,54.25,700,0,2,0,4,11,30,4,14,1,5,17,46,32,1
65,0.884615385,9.769230769,3.5,2.884615385,25.26923077,38.26923077,14.80769231,32.11538462,3.153846154,7.423076923,28.57692308,68.30769231,68.65384615,157,1.081081081,10.43243243,1.027027027,5.675675676,27.32432432,47.18918919,12.21621622,28.13513514,3.891891892,7.972972973,32.56756757,73.86486486,72.10810811,0
85,0.94,9.36,0.9,3.84,27.76,47.02,9.52,23.12,3.48,7.92,28.88,66.34,66.16,27,1.22875817,10.9869281,2.947712418,5.320261438,27.61437908,41.90849673,12.41176471,28.91503268,3.810457516,8.026143791,31.07843137,70.80392157,71.10457516,0
77,0.855855856,9.162162162,3.630630631,2.612612613,24.27927928,37.37837838,13.00900901,29.36036036,2.864864865,6.522522523,25.69369369,63.22522523,63.00900901,112,0.913793103,10.12068966,2.948275862,3.931034483,28.65517241,44.65517241,12.25862069,28.25862069,3.086206897,7.103448276,28.29310345,68.96551724,69.27586207,1
120,1.4,11.4,0.6,2.8,27.4,44,11.8,25.2,4.6,8.6,34.6,72.8,73.8,700,0,6,2.5,4.5,24,40.5,8.5,22.5,1,4.5,20.5,63.5,53,1
509,1,13,2,6,31,50,15,31,4,17,45,108,91,65,1.105263158,10.26315789,1.473684211,3,28.73684211,46.21052632,11.42105263,24.57894737,3.315789474,6.263157895,28.52631579,69.42105263,68.68421053,0
79,1.260606061,11.34545455,1.619631902,3.195121951,28.97575758,47.87272727,10.88484848,24.01818182,4.43030303,9.424242424,33.99393939,73.14545455,73.85454545,68,1.1640625,10.9375,1.9453125,2.8828125,29.4140625,48.46875,11.28125,24.0703125,3.796875,8.46875,31.390625,72.828125,72.0859375,0
32,1.414096916,11.94736842,0.903508772,3.622807018,30.76754386,50.00877193,11.60526316,25.10964912,4.50877193,9.596491228,33.75438596,73.59649123,76.14473684,25,1.3,11.62352941,2.270588235,5.088235294,30.34705882,48.47058824,12.20588235,28.25882353,4.352941176,9.264705882,34.31176471,76.04705882,76.90588235,0
8,1.434782609,11.98757764,3.124223602,3.062111801,29.67080745,45.74534161,11.55279503,24.7515528,4.354037267,9.229813665,33.54037267,73.50310559,74.76397516,3,1.441860465,12.01860465,7.381395349,2.906976744,29.99534884,41.42325581,13.56744186,29.5255814,3.669767442,8.139534884,31.18604651,73.13023256,74.74883721,1
193,0.5,9.166666667,2.833333333,5.833333333,28.5,42,16.33333333,36,1.666666667,4.5,23.5,67.66666667,68.5,1,1.626556017,12.11618257,2.01659751,2.7625,27.55186722,42.63485477,11.14937759,22.94605809,4.821576763,9.622406639,33.65975104,69.50622407,72.39834025,0
101,1.125,9.875,1.25,4.125,23.625,38.375,14.5,30.875,3.125,5.625,25.875,64.75,64,46,0.952380952,10.76190476,3.047619048,3.333333333,28.71428571,46.95238095,13.42857143,30.80952381,3.761904762,7.619047619,30.19047619,72.57142857,72.33333333,1
70,0.666666667,6.333333333,0,2,17,31.33333333,12.33333333,27,2,5,20.66666667,54,50,43,0.333333333,9.833333333,2.833333333,2.833333333,25.66666667,42.66666667,13.66666667,31.66666667,3,7,30.5,76.16666667,69.83333333,1
29,1.428571429,12.21428571,2.857142857,2.285714286,29,43.07142857,11.35714286,24.85714286,4.571428571,10.5,32.85714286,72.28571429,73.21428571,15,1.529411765,11.44117647,0.588235294,1.205882353,30.70588235,51.64705882,8.970588235,18.08823529,4.558823529,9.029411765,33,69.76470588,72.67647059,0
36,1.255319149,10.87234043,1.531914894,4.14893617,24.80851064,41.25531915,12.87234043,29.19148936,4.680851064,10.31914894,34.55319149,73.06382979,72.23404255,125,1.222222222,11.66666667,2.333333333,5.222222222,29.77777778,49.44444444,14.55555556,30.55555556,3.888888889,9.444444444,34.55555556,80.33333333,78.88888889,0
69,1.125,11.125,6.375,2.625,33.75,51.5,14,31.25,3.625,8.25,33.25,83.125,81,149,0.666666667,8.722222222,2.166666667,3.388888889,26.05555556,43,10,23.83333333,2.722222222,6.777777778,27.55555556,68.33333333,63.61111111,1
59,1,9.833333333,2.833333333,3.739130435,27.25,42.91666667,12.08333333,26.70833333,3.208333333,6.333333333,26.54166667,63.33333333,65.875,184,1.142857143,10.5,0.857142857,3,28.21428571,47.21428571,10.21428571,22.78571429,3.857142857,9.357142857,31.57142857,73.21428571,70,1
183,0.5,7.5,1.5,8.5,19.5,34.5,14,28,2,6,25.5,67,59,79,1.041666667,9.84,2.08,2.52,24.96,39.76,13.2,28.16,3.04,7.2,27.64,66.64,65.8,0
125,0.2,7,2.4,5.8,18.6,32,14.2,35.4,2.4,5.2,24.6,61.8,57.4,188,1.5,11.5,2,1.5,27,39,10.5,25,4,8.5,33,73.5,70.5,0
1,1.777777778,12.08333333,7.444444444,3.138888889,26.22222222,34.86111111,12.30555556,24.11111111,4.194444444,8.111111111,30.19444444,62.69444444,68.72222222,21,1.323529412,11.38235294,4.588235294,2.441176471,29.61764706,44.32352941,12.11764706,24.97058824,3.529411765,7.088235294,29.26470588,68.85294118,71,1
43,1.33125,11.15,2.496855346,2.316455696,28.325,44.1625,11.51875,23.84375,3.79375,8.075,30.0625,68.61875,69.90625,700,1.698113208,12.67924528,4.076923077,5.509433962,29.39622642,42.16037736,12.91509434,27.14150943,4.650943396,9.613207547,34.04716981,71.0754717,76.35849057,0
30,1.379032258,12.5,4.887096774,3.790322581,33.08064516,46.98387097,13.36290323,27.71774194,3.411290323,8.129032258,32.23387097,78.2016129,78.67741935,58,1.153846154,10.95384615,3.969230769,3.707692308,28.98461538,44.24615385,12.76923077,27.64615385,3.276923077,7.030769231,28.87692308,70.69230769,70.63076923,0
89,1.038095238,10.24761905,1.173076923,2.266666667,27.6952381,46.97142857,10.63809524,23.35238095,3.838095238,7.971428571,30.46666667,69.24761905,68.8,29,1.185897436,10.83333333,2.230769231,2.012820513,26.28846154,41.68589744,13.63461538,29.54487179,3.858974359,8.487179487,31.59615385,71.24358974,71.51923077,0
11,1.436363636,11.70909091,2.735849057,3.254545455,28.45454545,43.14545455,12.07272727,25.61818182,4.363636364,8.909090909,32.72727273,70.47272727,73.25454545,26,1.489361702,12.0212766,3.063829787,3.936170213,28.57446809,44.91489362,13.36170213,28.63829787,4.638297872,9.212765957,33.74468085,72.55319149,75.68085106,0
34,1.105882353,10.57647059,1.223529412,2.470588235,27.56470588,46.98823529,10.95294118,22.72941176,3.917647059,8.411764706,31.55294118,71.01176471,70.07058824,125,0.944444444,9.555555556,1.277777778,3.833333333,23.44444444,39,11.33333333,25.88888889,3.611111111,8.111111111,28.55555556,65.66666667,63.33333333,0
490,0.888888889,9.611111111,0.833333333,2.722222222,27.38888889,46.11111111,7.833333333,17.94444444,3.666666667,8.055555556,29.72222222,67.11111111,64.94444444,52,1.052631579,10.2,2.157894737,3.357894737,24.96842105,39.90526316,13.28421053,29.15789474,3.642105263,8.284210526,30.02105263,68.55789474,68.27368421,0
94,1.010526316,9.642105263,3.463157895,2.638297872,24.88421053,39.14736842,12.81052632,28.27368421,3.168421053,7.431578947,27.86315789,67.07368421,65.55789474,48,1.365853659,11.38211382,2.292682927,3.235772358,26.76422764,41.79674797,13.04878049,27.97560976,4.081300813,8.569105691,31.83739837,70.20325203,71.6504065,0
36,1.161073826,11.01342282,1.817567568,3.939597315,29.52348993,47.24161074,11.06040268,24.32214765,3.88590604,9.208053691,32.72483221,73.95302013,73.30872483,19,1.142857143,10.77310924,3.344537815,4.151260504,26.42857143,40.49579832,12.98319328,29.02521008,3.924369748,8.655462185,31.72268908,70.86554622,71.13445378,0
85,1,11.47058824,1.882352941,5.411764706,30.58823529,49.23529412,13.17647059,28.76470588,3.882352941,9.352941176,33.41176471,76.64705882,77.17647059,31,1.411764706,11.14705882,1.636363636,2.764705882,27.41176471,44.88235294,10.5,23.23529412,4.441176471,9.558823529,33.82352941,71.17647059,71.73529412,0
61,1.272727273,10.59090909,0.761904762,2.181818182,26.45454545,43.31818182,10.13636364,23.04545455,4,8.727272727,31.40909091,69.59090909,68,126,0.857142857,9,3.142857143,5.428571429,26.42857143,42.57142857,10,23.85714286,3,8.142857143,28.71428571,68.71428571,65.14285714,1
700,1.848484848,12.60606061,8.157575758,3.466666667,27.51515152,36.43030303,12.65454545,25.48484848,4.321212121,9,31.41818182,66.18787879,71.58787879,29,1.111111111,10.55555556,3.666666667,4.14379085,26.18954248,39.45098039,12.65359477,28.82352941,3.803921569,8.45751634,30.98039216,69.53594771,69.8496732,1
22,1.350877193,11.01754386,2.107142857,2.315789474,28.26315789,44.30701754,11.92982456,24.33333333,3.622807018,8.087719298,30.09649123,68.71929825,70.28947368,161,1.117647059,11.11764706,1.4375,2.352941176,29.52941176,50.52941176,11.58823529,25.05882353,4.529411765,8.941176471,34.52941176,75.52941176,75.64705882,1
91,1.092783505,10.41237113,2.350515464,2.206185567,26.65979381,43.58762887,11.64948454,24.84536082,3.701030928,8.536082474,30.72164948,70.88659794,69.04123711,44,1.2,10.6,2.45,2.8,24.6,40.45,13.7,28.45,3.85,8.25,30.6,69.4,68.9,1
103,1,9.936507937,1.338709677,4.238095238,25.61904762,42.38095238,12.6031746,29.0952381,3.587301587,7.682539683,29.79365079,69.20634921,68.01587302,142,1,10.2,1.6,5,26.6,45.2,11.6,28.8,4.2,9.2,31.2,70.6,69.4,0
51,1.279661017,11.16949153,1.25862069,2.572649573,28.41525424,48.46610169,8.966101695,20.77118644,4.830508475,9.728813559,34.13559322,71.3220339,71.51694915,63,1.131147541,10.85245902,2.795081967,2.540983607,27.90983607,44.06557377,13.87704918,29.70491803,3.409836066,7.885245902,30.25409836,72.55737705,72.04098361,1
27,1.341463415,11.6097561,1.756097561,2.926829268,27.09756098,43.36585366,14.75609756,29.97560976,4.097560976,8.975609756,32.26829268,73.80487805,74.12195122,7,1.55,12.15,2.344827586,2.45,31.5,48.3,9.8,20.78333333,4.4,8.683333333,31.6,67.08333333,72.9,0
51,1.17721519,11.08227848,4,4.829113924,28.18987342,42.01898734,13.88607595,31.65189873,3.582278481,8.411392405,31.08227848,72.81012658,73.15822785,21,1.189542484,10.83660131,2.254901961,2.006535948,26.26143791,41.55555556,13.61437908,29.4379085,3.849673203,8.483660131,31.5751634,71.22222222,71.45098039,1
110,1.333333333,10.33333333,3,5.666666667,23.33333333,34.33333333,14.66666667,32,3.666666667,10,30.66666667,68.33333333,68.66666667,21,1.461538462,12.46153846,3.692307692,5.923076923,33.15384615,47.69230769,13.07692308,31.15384615,3.692307692,7.769230769,34,79,80.23076923,1
60,1.285714286,11,4.523809524,5.19047619,25.95238095,37.9047619,15.61904762,33,3.571428571,8,30.04761905,68.42857143,71.61904762,17,1.478873239,11.63380282,0.842857143,1.814285714,31,51.73239437,9.943661972,20.91549296,4.676056338,9.605633803,34.36619718,72.91549296,75.30985915,0
106,1.125,11.25,6.5,5.75,26.75,38.125,16.125,34.375,2.875,6.75,28.75,73.375,71.625,84,0.907894737,10,3.486842105,5.289473684,25.05263158,38.31578947,14.18421053,34.18421053,3.421052632,7.355263158,29.61842105,71.32894737,68.85526316,0
46,1.038461538,9.826923077,2.192307692,3.884615385,26.92307692,42.53846154,11.40384615,25.30769231,3.211538462,7.615384615,29.26923077,69.38461538,67.59615385,141,0.894736842,9.157894737,1.157894737,2.842105263,22.68421053,40.68421053,9.736842105,22.47368421,3.947368421,8.315789474,30.47368421,67.73684211,62.89473684,0
69,1.25,11.55,2.55,3.9,31.45,51.1,9.55,22.25,4.35,9.45,34.2,75.3,75.2,145,1,9,2.75,4.5,28,40.75,9.5,27.5,2.5,6.25,25.75,67.5,63.25,0
41,1.107438017,10.33884298,0.791666667,3.132231405,29.34710744,51.40495868,7.520661157,18.68595041,4.636363636,8.917355372,32.57024793,68.37190083,69.43801653,20,1.229166667,11.04166667,2.5625,3.729166667,28.36458333,45.67708333,12.44791667,27.07291667,3.864583333,8.3125,31.88541667,72.33333333,72.69791667,0
1,1.852348993,12.62416107,8.167785235,3.44295302,27.53691275,36.53691275,12.55704698,25.34899329,4.375838926,9.020134228,31.53691275,66.11409396,71.63087248,29,1.384057971,11.37681159,2.416058394,2.213235294,28.73913043,44.60144928,11.77536232,24.03623188,3.84057971,8.304347826,30.74637681,69.82608696,71.26086957,1
108,0.935483871,9.709677419,1.451612903,2.483870968,27.19354839,46.5483871,10.41935484,23.22580645,3.580645161,8,28.64516129,65.90322581,66.25806452,45,1.239726027,11.37671233,5.424657534,3.376712329,28.54109589,41.1369863,14.06849315,29.78082192,3.328767123,7.773972603,29.82876712,71.60273973,72.43835616,0
70,1.037037037,10.01851852,1.245283019,4.166666667,26.14814815,43.12962963,12.68518519,28.64814815,3.574074074,7.462962963,29.44444444,68.5,68.27777778,84,1,10.76666667,9.266666667,3.733333333,32.03333333,44.2,12.56666667,29.66666667,2.333333333,6.333333333,27.23333333,74.33333333,71.83333333,0
181,0.6,8.1,1.5,4.4,26.1,43.9,8.3,21.6,2.5,5.5,25.2,63.4,59.6,69,1.09375,10.90625,3.75,4.35483871,27.53125,40.5,14.125,31.8125,3.3125,6.90625,31,73.78125,72.65625,0
25,1.290697674,11.5872093,2.261627907,5.168604651,30.44186047,48.61627907,12.1627907,28.30232558,4.331395349,9.255813953,34.26162791,76.0755814,76.90697674,31,1.486486486,11.61776062,2.405405405,1.486486486,27.47104247,42.22007722,11.23938224,23.92664093,4.463320463,8.911196911,31.8030888,66.73745174,70.55598456,0
62,1.235294118,11.64705882,1.294117647,5.147058824,29.88235294,49.76470588,12.61764706,27.70588235,4.264705882,9.882352941,34.88235294,78.79411765,77.38235294,61,1.37755102,11.48979592,2.346938776,3.336734694,27.03061224,42.06122449,13.07142857,28.39795918,4.153061224,8.653061224,32.28571429,70.96938776,72.3877551,0
17,1.407407407,11.52777778,0.115384615,1.280373832,32.50925926,59.15740741,5.888888889,13.05555556,5.305555556,10.25925926,36.01851852,72.17592593,74.41666667,43,1.047619048,10.11904762,1.5,2.19047619,27.14285714,43.92857143,10.47619048,23.19047619,3.619047619,7.571428571,29.35714286,67.66666667,66.97619048,1
45,1.372093023,11.46511628,3.651162791,4.325581395,29.60465116,44.37209302,14.11627907,30.51162791,3.627906977,8.046511628,30.25581395,70.1627907,74.04651163,7,1.45819398,12.06020067,7.023411371,3.016722408,30.23745819,42.06020067,13.51170569,29.18729097,3.64548495,8.147157191,31.15050167,73.08361204,74.96989967,1
26,1.333333333,11.57142857,1.714285714,3.023809524,27,43.4047619,14.54761905,30,4.166666667,9.19047619,32.5952381,74.11904762,74.14285714,10,1.46031746,11.9047619,1.774193548,2.984126984,31,48.9047619,11.38095238,25.11111111,4.444444444,9.698412698,35.04761905,75.28571429,77.42857143,0
9,1.553398058,12.16990291,4.475728155,4.436893204,29.24757282,41.80582524,13.03398058,26.44174757,3.878640777,8.553398058,30.7184466,69.36893204,73.03398058,81,1.069444444,10.25694444,1.375,2.472222222,27.17361111,46.4375,10.77083333,22.99305556,3.791666667,8.180555556,30.77083333,69.75,68.75694444,1
102,1.027777778,10.06944444,0.986111111,2.611111111,27.15277778,47.58333333,10.45833333,23.63888889,3.930555556,8.541666667,31.34722222,70.72222222,68.95833333,55,1.274336283,11.2300885,1.288288288,2.642857143,28.56637168,48.46017699,9.168141593,21.11504425,4.796460177,9.637168142,34.00884956,71.37168142,71.74336283,0
7,1.43575419,11.86592179,3.54494382,3.888268156,28.70949721,43.05027933,13.00558659,28.03910615,4.240223464,8.888268156,32.47486034,71.66480447,74.18994413,12,1.560509554,12.35031847,4.038216561,3.904458599,29.2866242,43.0955414,13.97452229,30.07006369,4.414012739,9.165605096,33.60509554,73.02547771,76.86624204,1
59,1.105769231,10.60576923,2.798076923,4,28.44230769,44.14423077,12.06730769,27.01923077,3.317307692,7.403846154,29.58653846,70.93269231,70.09615385,65,1.016393443,10.18032787,3,3.483333333,25.29508197,39.90163934,12.78688525,27.3442623,3.327868852,7.360655738,28.44262295,68.18032787,66.52459016,1
66,0.975609756,10.36585366,0.926829268,2.024390244,31.53658537,53.36585366,8.682926829,19.58536585,3.658536585,6.975609756,29.95121951,69.82926829,70.17073171,16,1.524475524,12.12587413,4.27972028,4.034965035,29.26573427,42.55944056,13.03496503,26.03496503,3.839160839,8.629370629,30.74125874,69.71328671,73.04195804,0
53,1.350574713,11.50574713,2.918604651,3.689655172,28.37931034,43.82183908,12.33333333,27.16091954,4.287356322,9.034482759,33.02873563,72.24137931,73.74137931,17,1.302325581,11.48837209,4.470930233,3.593023256,28.6744186,42.56395349,13.84883721,27.85465116,3.360465116,7.476744186,29.66860465,70.70930233,72.19186047,0
47,1.142857143,10.95238095,3.035714286,3.903614458,28.38095238,43.89285714,13.41666667,29.73809524,3.619047619,8.345238095,31.67857143,72.96428571,73.47619048,31,1.161764706,10.86764706,1.52238806,4.132352941,28.32352941,47.25,11.26470588,25.60294118,4.264705882,9.132352941,33.27941176,72.33823529,72.86764706,0
65,1.157575758,11.03030303,2.551515152,3.757575758,28.36969697,44.93939394,12.86666667,29.6,4.006060606,8.660606061,32.10909091,72.90909091,73.34545455,280,1.326633166,11.36180905,0.107692308,1.333333333,32.86934673,60.44221106,5.603015075,12.93467337,5.281407035,10.22613065,36.13065327,73.11557789,74.60301508,0
166,0.590909091,8.545454545,1.136363636,6.272727273,23.63636364,40.40909091,10.72727273,30.45454545,3.681818182,8.590909091,31.04545455,71.40909091,65.40909091,83,1.03030303,10.43434343,2.868686869,3.222222222,26.17171717,41.33333333,13.18181818,28.57575758,3.434343434,7.202020202,28.98989899,69.93939394,68.38383838,0
51,1.285714286,11.21008403,1.264957265,2.559322034,28.54621849,48.79831933,8.949579832,20.7394958,4.865546218,9.739495798,34.22689076,71.47058824,71.72268908,97,0.97752809,10.33707865,2.449438202,4.415730337,24.46067416,38.38202247,14.69662921,33.08988764,3.820224719,8.314606742,31.47191011,71.48314607,70.62921348,1
76,1.081632653,11,1.0625,3.142857143,29.3877551,49.81632653,12.10204082,26.3877551,4.06122449,8.591836735,33.65306122,76.14285714,75.14285714,69,1.066666667,10.3,3.266666667,4.1,27.8,42.56666667,12.26666667,28.7,3.266666667,7.166666667,28.66666667,68.6,68.73333333,0
24,1.4,11.64615385,1.861538462,2.630769231,27.98461538,45.58461538,12.23076923,25.15384615,4.507692308,9.523076923,34.41538462,74.95384615,74.63076923,64,1.188679245,11.37735849,5.094339623,3.245283019,28.4245283,41.59433962,14.21698113,29.78301887,3.301886792,7.811320755,29.66981132,71.6509434,72.31132075,0
52,0.96,9.35,2.07,2.3,23.94,39.5,11.68,24.86,3.24,7.54,27.78,64.77,63.41,96,1.076190476,10.67619048,3.6,4.538461538,27.21904762,41.67619048,12.86666667,30.21904762,3.561904762,8.057142857,31.37142857,73.23809524,71.48571429,0
129,0.983333333,8.966666667,0.333333333,7.883333333,23.18333333,40.18333333,8.866666667,25.15,4.233333333,8.266666667,29.65,64.25,61.7,52,0.959183673,9.397959184,2.102040816,2.306122449,24.03061224,39.60204082,11.74489796,24.98979592,3.244897959,7.581632653,27.89795918,65.13265306,63.68367347,0
15,1.486486486,12.10810811,2.342857143,2.513513514,32.05405405,48.94594595,9.324324324,19.81081081,4.27027027,8.756756757,31.40540541,67.64864865,72.78378378,24,1.151515152,10.45454545,2.545454545,2.575757576,24.33333333,37.21212121,14.51515152,31.84848485,3.757575758,7.181818182,29.54545455,66.33333333,68.39393939,1
700,0.5,9,2.5,3.5,27.5,45.5,15,29,1,8,28,78,70.5,295,1,11,6,4.5,33.5,47.5,18,40.5,2,3.5,22,68,73.5,0
209,0,5,6,4,22,30,7,25,1,3,22,60,51,25,1.411764706,12.11764706,3.823529412,6.352941176,31.11764706,44.41176471,12.88235294,31.41176471,3.647058824,7.411764706,32.88235294,76.82352941,76.88235294,0
48,1.093333333,10.41333333,2.36,4.373333333,28.29333333,44.45333333,11.93333333,27.05333333,3.32,7.52,29.84,71.02666667,70.06666667,27,1.285714286,11.66666667,4.317073171,3.5,30.64285714,46.19047619,12.5952381,26.97619048,3.642857143,8.952380952,32.85714286,76.97619048,76.0952381,0
